generation,mean_fitness,mean_evaluation_count
2410,943.9,192880.0
2411,944.0,192960.0
2412,944.1,193040.0
2413,944.2,193120.0
2414,944.3,193200.0
2415,944.4,193280.0
2416,944.4,193360.0
2417,944.5,193440.0
2418,944.5,193520.0
2419,944.6,193600.0
2420,944.7,193680.0
2421,944.8,193760.0
2422,944.9,193840.0
2423,944.9,193920.0
2424,944.9,194000.0
2425,944.9,194080.0
2426,945.1,194160.0
2427,945.1,194240.0
2428,945.1,194320.0
2429,945.1,194400.0
2430,945.2,194480.0
2431,945.3,194560.0
2432,945.4,194640.0
2433,945.4,194720.0
2434,945.6,194800.0
2435,945.7,194880.0
2436,945.7,194960.0
2437,945.7,195040.0
2438,945.9,195120.0
2439,946.0,195200.0
2440,946.2,195280.0
2441,946.3,195360.0
2442,946.4,195440.0
2443,946.4,195520.0
2444,946.4,195600.0
2445,946.4,195680.0
2446,946.4,195760.0
2447,946.5,195840.0
2448,946.7,195920.0
2449,946.9,196000.0
2450,947.0,196080.0
2451,947.0,196160.0
2452,947.0,196240.0
2453,947.0,196320.0
2454,947.1,196400.0
2455,947.2,196480.0
2456,947.2,196560.0
2457,947.2,196640.0
2458,947.3,196720.0
2459,947.4,196800.0
2460,947.4,196880.0
2461,947.4,196960.0
2462,947.5,197040.0
2463,947.5,197120.0
2464,947.5,197200.0
2465,947.6,197280.0
2466,947.8,197360.0
2467,947.9,197440.0
2468,948.1,197520.0
2469,948.1,197600.0
2470,948.2,197680.0
2471,948.2,197760.0
2472,948.2,197840.0
2473,948.2,197920.0
2474,948.3,198000.0
2475,948.4,198080.0
2476,948.5,198160.0
2477,948.5,198240.0
2478,948.5,198320.0
2479,948.5,198400.0
2480,948.6,198480.0
2481,948.6,198560.0
2482,948.6,198640.0
2483,948.6,198720.0
2484,948.6,198800.0
2485,948.6,198880.0
2486,948.7,198960.0
2487,949.0,199040.0
2488,949.1,199120.0
2489,949.1,199200.0
2490,949.1,199280.0
2491,949.2,199360.0
2492,949.3,199440.0
2493,949.4,199520.0
2494,949.4,199600.0
2495,949.4,199680.0
2496,949.4,199760.0
2497,949.4,199840.0
2498,949.4,199920.0
2499,949.4,200000.0
2500,949.5,200080.0
2501,949.7,200160.0
2502,949.7,200240.0
2503,949.8,200320.0
2504,949.8,200400.0
2505,949.8,200480.0
2506,949.8,200560.0
2507,949.8,200640.0
2508,949.8,200720.0
2509,950.0,200800.0
2510,950.0,200880.0
2511,950.0,200960.0
2512,950.0,201040.0
2513,950.0,201120.0
2514,950.2,201200.0
2515,950.2,201280.0
2516,950.3,201360.0
2517,950.4,201440.0
2518,950.6,201520.0
2519,950.7,201600.0
2520,950.7,201680.0
2521,950.9,201760.0
2522,950.9,201840.0
2523,950.9,201920.0
2524,951.0,202000.0
2525,951.0,202080.0
2526,951.0,202160.0
2527,951.0,202240.0
2528,951.0,202320.0
2529,951.0,202400.0
2530,951.1,202480.0
2531,951.1,202560.0
2532,951.3,202640.0
2533,951.3,202720.0
2534,951.3,202800.0
2535,951.3,202880.0
2536,951.4,202960.0
2537,951.5,203040.0
2538,951.6,203120.0
2539,951.6,203200.0
2540,951.6,203280.0
2541,951.6,203360.0
2542,951.6,203440.0
2543,951.6,203520.0
2544,951.7,203600.0
2545,951.7,203680.0
2546,951.9,203760.0
2547,951.9,203840.0
2548,952.1,203920.0
2549,952.1,204000.0
2550,952.1,204080.0
2551,952.1,204160.0
2552,952.1,204240.0
2553,952.1,204320.0
2554,952.2,204400.0
2555,952.2,204480.0
2556,952.3,204560.0
2557,952.3,204640.0
2558,952.3,204720.0
2559,952.3,204800.0
2560,952.3,204880.0
2561,952.3,204960.0
2562,952.4,205040.0
2563,952.4,205120.0
2564,952.4,205200.0
2565,952.6,205280.0
2566,952.7,205360.0
2567,952.7,205440.0
2568,952.7,205520.0
2569,952.8,205600.0
2570,952.8,205680.0
2571,953.1,205760.0
2572,953.1,205840.0
2573,953.1,205920.0
2574,953.1,206000.0
2575,953.2,206080.0
2576,953.2,206160.0
2577,953.2,206240.0
2578,953.2,206320.0
2579,953.3,206400.0
2580,953.4,206480.0
2581,953.5,206560.0
2582,953.6,206640.0
2583,953.8,206720.0
2584,953.8,206800.0
2585,953.8,206880.0
2586,953.8,206960.0
2587,953.8,207040.0
2588,953.9,207120.0
2589,954.0,207200.0
2590,954.0,207280.0
2591,954.0,207360.0
2592,954.0,207440.0
2593,954.0,207520.0
2594,954.1,207600.0
2595,954.2,207680.0
2596,954.2,207760.0
2597,954.2,207840.0
2598,954.2,207920.0
2599,954.3,208000.0
2600,954.4,208080.0
2601,954.4,208160.0
2602,954.4,208240.0
2603,954.4,208320.0
2604,954.5,208400.0
2605,954.5,208480.0
2606,954.5,208560.0
2607,954.5,208640.0
2608,954.5,208720.0
2609,954.5,208800.0
2610,954.5,208880.0
2611,954.6,208960.0
2612,954.8,209040.0
2613,954.8,209120.0
2614,954.8,209200.0
2615,954.8,209280.0
2616,954.8,209360.0
2617,954.9,209440.0
2618,954.9,209520.0
2619,954.9,209600.0
2620,955.0,209680.0
2621,955.2,209760.0
2622,955.2,209840.0
2623,955.2,209920.0
2624,955.3,210000.0
2625,955.3,210080.0
2626,955.4,210160.0
2627,955.4,210240.0
2628,955.4,210320.0
2629,955.4,210400.0
2630,955.6,210480.0
2631,955.7,210560.0
2632,955.7,210640.0
2633,955.8,210720.0
2634,955.9,210800.0
2635,955.9,210880.0
2636,955.9,210960.0
2637,955.9,211040.0
2638,955.9,211120.0
2639,956.0,211200.0
2640,956.2,211280.0
2641,956.2,211360.0
2642,956.3,211440.0
2643,956.5,211520.0
2644,956.5,211600.0
2645,956.6,211680.0
2646,956.6,211760.0
2647,956.7,211840.0
2648,956.8,211920.0
2649,956.9,212000.0
2650,957.0,212080.0
2651,957.1,212160.0
2652,957.1,212240.0
2653,957.1,212320.0
2654,957.1,212400.0
2655,957.1,212480.0
2656,957.2,212560.0
2657,957.2,212640.0
2658,957.2,212720.0
2659,957.2,212800.0
2660,957.3,212880.0
2661,957.3,212960.0
2662,957.3,213040.0
2663,957.3,213120.0
2664,957.3,213200.0
2665,957.3,213280.0
2666,957.4,213360.0
2667,957.4,213440.0
2668,957.4,213520.0
2669,957.4,213600.0
2670,957.5,213680.0
2671,957.6,213760.0
2672,957.6,213840.0
2673,957.7,213920.0
2674,957.7,214000.0
2675,957.8,214080.0
2676,957.8,214160.0
2677,957.9,214240.0
2678,958.0,214320.0
2679,958.0,214400.0
2680,958.0,214480.0
2681,958.0,214560.0
2682,958.0,214640.0
2683,958.1,214720.0
2684,958.1,214800.0
2685,958.1,214880.0
2686,958.1,214960.0
2687,958.1,215040.0
2688,958.2,215120.0
2689,958.2,215200.0
2690,958.2,215280.0
2691,958.2,215360.0
2692,958.2,215440.0
2693,958.3,215520.0
2694,958.5,215600.0
2695,958.6,215680.0
2696,958.7,215760.0
2697,958.8,215840.0
2698,958.9,215920.0
2699,958.9,216000.0
2700,959.0,216080.0
2701,959.0,216160.0
2702,959.0,216240.0
2703,959.1,216320.0
2704,959.1,216400.0
2705,959.2,216480.0
2706,959.3,216560.0
2707,959.3,216640.0
2708,959.3,216720.0
2709,959.4,216800.0
2710,959.5,216880.0
2711,959.5,216960.0
2712,959.6,217040.0
2713,959.7,217120.0
2714,959.7,217200.0
2715,959.8,217280.0
2716,959.9,217360.0
2717,959.9,217440.0
2718,959.9,217520.0
2719,959.9,217600.0
2720,959.9,217680.0
2721,959.9,217760.0
2722,959.9,217840.0
2723,960.0,217920.0
2724,960.0,218000.0
2725,960.0,218080.0
2726,960.0,218160.0
2727,960.0,218240.0
2728,960.1,218320.0
2729,960.1,218400.0
2730,960.2,218480.0
2731,960.2,218560.0
2732,960.3,218640.0
2733,960.3,218720.0
2734,960.4,218800.0
2735,960.4,218880.0
2736,960.4,218960.0
2737,960.5,219040.0
2738,960.5,219120.0
2739,960.5,219200.0
2740,960.5,219280.0
2741,960.5,219360.0
2742,960.5,219440.0
2743,960.6,219520.0
2744,960.6,219600.0
2745,960.6,219680.0
2746,960.7,219760.0
2747,960.7,219840.0
2748,960.7,219920.0
2749,960.7,220000.0
2750,960.7,220080.0
2751,960.7,220160.0
2752,960.8,220240.0
2753,961.0,220320.0
2754,961.0,220400.0
2755,961.0,220480.0
2756,961.0,220560.0
2757,961.0,220640.0
2758,961.0,220720.0
2759,961.2,220800.0
2760,961.3,220880.0
2761,961.3,220960.0
2762,961.3,221040.0
2763,961.5,221120.0
2764,961.5,221200.0
2765,961.5,221280.0
2766,961.6,221360.0
2767,961.6,221440.0
2768,961.6,221520.0
2769,961.6,221600.0
2770,961.6,221680.0
2771,961.6,221760.0
2772,961.6,221840.0
2773,961.6,221920.0
2774,961.6,222000.0
2775,961.6,222080.0
2776,961.7,222160.0
2777,961.8,222240.0
2778,961.8,222320.0
2779,961.8,222400.0
2780,961.8,222480.0
2781,961.9,222560.0
2782,961.9,222640.0
2783,962.0,222720.0
2784,962.0,222800.0
2785,962.0,222880.0
2786,962.0,222960.0
2787,962.1,223040.0
2788,962.2,223120.0
2789,962.3,223200.0
2790,962.3,223280.0
2791,962.3,223360.0
2792,962.4,223440.0
2793,962.4,223520.0
2794,962.5,223600.0
2795,962.6,223680.0
2796,962.6,223760.0
2797,962.7,223840.0
2798,962.8,223920.0
2799,962.8,224000.0
2800,962.8,224080.0
2801,962.8,224160.0
2802,962.8,224240.0
2803,962.9,224320.0
2804,962.9,224400.0
2805,963.0,224480.0
2806,963.0,224560.0
2807,963.0,224640.0
2808,963.0,224720.0
2809,963.0,224800.0
2810,963.1,224880.0
2811,963.1,224960.0
2812,963.1,225040.0
2813,963.1,225120.0
2814,963.1,225200.0
2815,963.1,225280.0
2816,963.1,225360.0
2817,963.1,225440.0
2818,963.1,225520.0
2819,963.1,225600.0
2820,963.2,225680.0
2821,963.3,225760.0
2822,963.3,225840.0
2823,963.5,225920.0
2824,963.5,226000.0
2825,963.6,226080.0
2826,963.6,226160.0
2827,963.7,226240.0
2828,963.7,226320.0
2829,963.7,226400.0
2830,963.9,226480.0
2831,963.9,226560.0
2832,963.9,226640.0
2833,963.9,226720.0
2834,964.0,226800.0
2835,964.1,226880.0
2836,964.2,226960.0
2837,964.3,227040.0
2838,964.3,227120.0
2839,964.4,227200.0
2840,964.5,227280.0
2841,964.6,227360.0
2842,964.6,227440.0
2843,964.6,227520.0
2844,964.6,227600.0
2845,964.6,227680.0
2846,964.6,227760.0
2847,964.6,227840.0
2848,964.7,227920.0
2849,964.8,228000.0
2850,964.9,228080.0
2851,965.0,228160.0
2852,965.0,228240.0
2853,965.0,228320.0
2854,965.0,228400.0
2855,965.1,228480.0
2856,965.1,228560.0
2857,965.1,228640.0
2858,965.1,228720.0
2859,965.1,228800.0
2860,965.1,228880.0
2861,965.1,228960.0
2862,965.1,229040.0
2863,965.1,229120.0
2864,965.1,229200.0
2865,965.1,229280.0
2866,965.2,229360.0
2867,965.2,229440.0
2868,965.2,229520.0
2869,965.2,229600.0
2870,965.2,229680.0
2871,965.2,229760.0
2872,965.2,229840.0
2873,965.2,229920.0
2874,965.3,230000.0
2875,965.4,230080.0
2876,965.5,230160.0
2877,965.5,230240.0
2878,965.6,230320.0
2879,965.7,230400.0
2880,965.7,230480.0
2881,965.7,230560.0
2882,965.7,230640.0
2883,965.7,230720.0
2884,965.7,230800.0
2885,965.8,230880.0
2886,965.9,230960.0
2887,965.9,231040.0
2888,966.0,231120.0
2889,966.2,231200.0
2890,966.2,231280.0
2891,966.2,231360.0
2892,966.2,231440.0
2893,966.2,231520.0
2894,966.2,231600.0
2895,966.2,231680.0
2896,966.2,231760.0
2897,966.3,231840.0
2898,966.3,231920.0
2899,966.3,232000.0
2900,966.4,232080.0
2901,966.6,232160.0
2902,966.8,232240.0
2903,966.8,232320.0
2904,966.9,232400.0
2905,966.9,232480.0
2906,967.0,232560.0
2907,967.0,232640.0
2908,967.0,232720.0
2909,967.0,232800.0
2910,967.0,232880.0
2911,967.0,232960.0
2912,967.1,233040.0
2913,967.3,233120.0
2914,967.3,233200.0
2915,967.3,233280.0
2916,967.3,233360.0
2917,967.5,233440.0
2918,967.6,233520.0
2919,967.6,233600.0
2920,967.6,233680.0
2921,967.6,233760.0
2922,967.6,233840.0
2923,967.6,233920.0
2924,967.7,234000.0
2925,967.7,234080.0
2926,967.7,234160.0
2927,967.7,234240.0
2928,967.7,234320.0
2929,967.7,234400.0
2930,967.7,234480.0
2931,967.7,234560.0
2932,967.7,234640.0
2933,967.7,234720.0
2934,967.8,234800.0
2935,967.8,234880.0
2936,967.8,234960.0
2937,967.8,235040.0
2938,967.8,235120.0
2939,967.9,235200.0
2940,967.9,235280.0
2941,968.0,235360.0
2942,968.0,235440.0
2943,968.0,235520.0
2944,968.0,235600.0
2945,968.2,235680.0
2946,968.3,235760.0
2947,968.4,235840.0
2948,968.4,235920.0
2949,968.4,236000.0
2950,968.4,236080.0
2951,968.4,236160.0
2952,968.5,236240.0
2953,968.5,236320.0
2954,968.6,236400.0
2955,968.6,236480.0
2956,968.7,236560.0
2957,968.7,236640.0
2958,968.7,236720.0
2959,968.8,236800.0
2960,968.8,236880.0
2961,968.8,236960.0
2962,968.8,237040.0
2963,968.8,237120.0
2964,968.8,237200.0
2965,968.8,237280.0
2966,968.8,237360.0
2967,968.9,237440.0
2968,969.0,237520.0
2969,969.0,237600.0
2970,969.0,237680.0
2971,969.0,237760.0
2972,969.0,237840.0
2973,969.0,237920.0
2974,969.0,238000.0
2975,969.0,238080.0
2976,969.0,238160.0
2977,969.0,238240.0
2978,969.1,238320.0
2979,969.2,238400.0
2980,969.2,238480.0
2981,969.2,238560.0
2982,969.3,238640.0
2983,969.4,238720.0
2984,969.4,238800.0
2985,969.4,238880.0
2986,969.4,238960.0
2987,969.5,239040.0
2988,969.5,239120.0
2989,969.7,239200.0
2990,969.7,239280.0
2991,969.7,239360.0
2992,969.7,239440.0
2993,969.8,239520.0
2994,969.8,239600.0
2995,969.8,239680.0
2996,969.9,239760.0
2997,969.9,239840.0
2998,969.9,239920.0
2999,969.9,240000.0
3000,969.9,240080.0
3001,969.9,240160.0
3002,970.0,240240.0
3003,970.0,240320.0
3004,970.1,240400.0
3005,970.2,240480.0
3006,970.2,240560.0
3007,970.2,240640.0
3008,970.3,240720.0
3009,970.4,240800.0
3010,970.4,240880.0
3011,970.5,240960.0
3012,970.5,241040.0
3013,970.8,241120.0
3014,970.8,241200.0
3015,970.9,241280.0
3016,970.9,241360.0
3017,970.9,241440.0
3018,970.9,241520.0
3019,970.9,241600.0
3020,970.9,241680.0
3021,970.9,241760.0
3022,970.9,241840.0
3023,970.9,241920.0
3024,970.9,242000.0
3025,970.9,242080.0
3026,971.0,242160.0
3027,971.1,242240.0
3028,971.3,242320.0
3029,971.3,242400.0
3030,971.3,242480.0
3031,971.3,242560.0
3032,971.3,242640.0
3033,971.3,242720.0
3034,971.3,242800.0
3035,971.3,242880.0
3036,971.3,242960.0
3037,971.3,243040.0
3038,971.3,243120.0
3039,971.3,243200.0
3040,971.3,243280.0
3041,971.3,243360.0
3042,971.3,243440.0
3043,971.4,243520.0
3044,971.6,243600.0
3045,971.6,243680.0
3046,971.6,243760.0
3047,971.6,243840.0
3048,971.6,243920.0
3049,971.7,244000.0
3050,971.8,244080.0
3051,971.8,244160.0
3052,971.9,244240.0
3053,971.9,244320.0
3054,972.0,244400.0
3055,972.0,244480.0
3056,972.0,244560.0
3057,972.0,244640.0
3058,972.0,244720.0
3059,972.0,244800.0
3060,972.0,244880.0
3061,972.0,244960.0
3062,972.0,245040.0
3063,972.2,245120.0
3064,972.2,245200.0
3065,972.3,245280.0
3066,972.3,245360.0
3067,972.4,245440.0
3068,972.4,245520.0
3069,972.4,245600.0
3070,972.4,245680.0
3071,972.5,245760.0
3072,972.5,245840.0
3073,972.6,245920.0
3074,972.6,246000.0
3075,972.6,246080.0
3076,972.6,246160.0
3077,972.7,246240.0
3078,972.8,246320.0
3079,972.8,246400.0
3080,972.8,246480.0
3081,972.8,246560.0
3082,972.8,246640.0
3083,972.8,246720.0
3084,972.8,246800.0
3085,972.9,246880.0
3086,972.9,246960.0
3087,972.9,247040.0
3088,973.0,247120.0
3089,973.0,247200.0
3090,973.0,247280.0
3091,973.1,247360.0
3092,973.1,247440.0
3093,973.1,247520.0
3094,973.2,247600.0
3095,973.3,247680.0
3096,973.4,247760.0
3097,973.6,247840.0
3098,973.6,247920.0
3099,973.6,248000.0
3100,973.7,248080.0
3101,973.8,248160.0
3102,973.9,248240.0
3103,973.9,248320.0
3104,973.9,248400.0
3105,973.9,248480.0
3106,973.9,248560.0
3107,973.9,248640.0
3108,973.9,248720.0
3109,973.9,248800.0
3110,974.0,248880.0
3111,974.0,248960.0
3112,974.0,249040.0
3113,974.0,249120.0
3114,974.0,249200.0
3115,974.3,249280.0
3116,974.4,249360.0
3117,974.4,249440.0
3118,974.4,249520.0
3119,974.4,249600.0
3120,974.4,249680.0
3121,974.4,249760.0
3122,974.4,249840.0
3123,974.4,249920.0
3124,974.4,250000.0
3125,974.4,250080.0
3126,974.4,250160.0
3127,974.5,250240.0
3128,974.5,250320.0
3129,974.5,250400.0
3130,974.5,250480.0
3131,974.5,250560.0
3132,974.5,250640.0
3133,974.5,250720.0
3134,974.5,250800.0
3135,974.5,250880.0
3136,974.6,250960.0
3137,974.6,251040.0
3138,974.7,251120.0
3139,974.7,251200.0
3140,974.7,251280.0
3141,974.7,251360.0
3142,974.7,251440.0
3143,974.7,251520.0
3144,974.7,251600.0
3145,974.7,251680.0
3146,974.8,251760.0
3147,974.8,251840.0
3148,974.8,251920.0
3149,974.8,252000.0
3150,975.0,252080.0
3151,975.0,252160.0
3152,975.0,252240.0
3153,975.1,252320.0
3154,975.1,252400.0
3155,975.1,252480.0
3156,975.1,252560.0
3157,975.1,252640.0
3158,975.1,252720.0
3159,975.1,252800.0
3160,975.1,252880.0
3161,975.1,252960.0
3162,975.1,253040.0
3163,975.2,253120.0
3164,975.2,253200.0
3165,975.2,253280.0
3166,975.2,253360.0
3167,975.2,253440.0
3168,975.2,253520.0
3169,975.3,253600.0
3170,975.3,253680.0
3171,975.3,253760.0
3172,975.5,253840.0
3173,975.5,253920.0
3174,975.6,254000.0
3175,975.6,254080.0
3176,975.6,254160.0
3177,975.6,254240.0
3178,975.7,254320.0
3179,975.7,254400.0
3180,975.7,254480.0
3181,975.7,254560.0
3182,975.7,254640.0
3183,975.7,254720.0
3184,975.7,254800.0
3185,975.7,254880.0
3186,975.7,254960.0
3187,975.7,255040.0
3188,975.7,255120.0
3189,975.8,255200.0
3190,975.8,255280.0
3191,975.8,255360.0
3192,975.8,255440.0
3193,975.8,255520.0
3194,975.8,255600.0
3195,975.8,255680.0
3196,975.8,255760.0
3197,975.9,255840.0
3198,975.9,255920.0
3199,975.9,256000.0
3200,975.9,256080.0
3201,976.0,256160.0
3202,976.0,256240.0
3203,976.0,256320.0
3204,976.0,256400.0
3205,976.0,256480.0
3206,976.0,256560.0
3207,976.2,256640.0
3208,976.5,256720.0
3209,976.5,256800.0
3210,976.5,256880.0
3211,976.5,256960.0
3212,976.5,257040.0
3213,976.7,257120.0
3214,976.7,257200.0
3215,976.7,257280.0
3216,976.7,257360.0
3217,976.7,257440.0
3218,976.7,257520.0
3219,976.7,257600.0
3220,976.8,257680.0
3221,976.8,257760.0
3222,976.8,257840.0
3223,976.8,257920.0
3224,976.8,258000.0
3225,976.9,258080.0
3226,977.0,258160.0
3227,977.0,258240.0
3228,977.0,258320.0
3229,977.0,258400.0
3230,977.0,258480.0
3231,977.1,258560.0
3232,977.1,258640.0
3233,977.1,258720.0
3234,977.1,258800.0
3235,977.1,258880.0
3236,977.2,258960.0
3237,977.3,259040.0
3238,977.3,259120.0
3239,977.3,259200.0
3240,977.3,259280.0
3241,977.3,259360.0
3242,977.3,259440.0
3243,977.3,259520.0
3244,977.3,259600.0
3245,977.3,259680.0
3246,977.3,259760.0
3247,977.3,259840.0
3248,977.3,259920.0
3249,977.3,260000.0
3250,977.4,260080.0
3251,977.4,260160.0
3252,977.4,260240.0
3253,977.4,260320.0
3254,977.5,260400.0
3255,977.5,260480.0
3256,977.5,260560.0
3257,977.6,260640.0
3258,977.7,260720.0
3259,977.8,260800.0
3260,977.8,260880.0
3261,977.8,260960.0
3262,977.8,261040.0
3263,977.8,261120.0
3264,977.8,261200.0
3265,977.8,261280.0
3266,977.8,261360.0
3267,977.8,261440.0
3268,977.8,261520.0
3269,977.8,261600.0
3270,977.8,261680.0
3271,977.9,261760.0
3272,977.9,261840.0
3273,977.9,261920.0
3274,978.1,262000.0
3275,978.1,262080.0
3276,978.1,262160.0
3277,978.2,262240.0
3278,978.5,262320.0
3279,978.6,262400.0
3280,978.7,262480.0
3281,978.7,262560.0
3282,978.7,262640.0
3283,978.7,262720.0
3284,978.7,262800.0
3285,978.7,262880.0
3286,978.7,262960.0
3287,978.7,263040.0
3288,978.8,263120.0
3289,978.8,263200.0
3290,978.8,263280.0
3291,978.8,263360.0
3292,978.9,263440.0
3293,979.1,263520.0
3294,979.1,263600.0
3295,979.1,263680.0
3296,979.1,263760.0
3297,979.2,263840.0
3298,979.2,263920.0
3299,979.2,264000.0
3300,979.2,264080.0
3301,979.2,264160.0
3302,979.2,264240.0
3303,979.2,264320.0
3304,979.2,264400.0
3305,979.2,264480.0
3306,979.3,264560.0
3307,979.4,264640.0
3308,979.4,264720.0
3309,979.4,264800.0
3310,979.4,264880.0
3311,979.4,264960.0
3312,979.4,265040.0
3313,979.4,265120.0
3314,979.4,265200.0
3315,979.6,265280.0
3316,979.6,265360.0
3317,979.6,265440.0
3318,979.6,265520.0
3319,979.8,265600.0
3320,979.9,265680.0
3321,979.9,265760.0
3322,980.0,265840.0
3323,980.0,265920.0
3324,980.0,266000.0
3325,980.0,266080.0
3326,980.1,266160.0
3327,980.1,266240.0
3328,980.1,266320.0
3329,980.1,266400.0
3330,980.1,266480.0
3331,980.1,266560.0
3332,980.1,266640.0
3333,980.1,266720.0
3334,980.1,266800.0
3335,980.1,266880.0
3336,980.1,266960.0
3337,980.1,267040.0
3338,980.1,267120.0
3339,980.1,267200.0
3340,980.1,267280.0
3341,980.2,267360.0
3342,980.3,267440.0
3343,980.3,267520.0
3344,980.5,267600.0
3345,980.5,267680.0
3346,980.5,267760.0
3347,980.5,267840.0
3348,980.5,267920.0
3349,980.5,268000.0
3350,980.5,268080.0
3351,980.5,268160.0
3352,980.5,268240.0
3353,980.5,268320.0
3354,980.5,268400.0
3355,980.5,268480.0
3356,980.5,268560.0
3357,980.6,268640.0
3358,980.6,268720.0
3359,980.6,268800.0
3360,980.6,268880.0
3361,980.6,268960.0
3362,980.6,269040.0
3363,980.6,269120.0
3364,980.6,269200.0
3365,980.6,269280.0
3366,980.7,269360.0
3367,980.7,269440.0
3368,980.7,269520.0
3369,980.8,269600.0
3370,980.8,269680.0
3371,980.8,269760.0
3372,980.8,269840.0
3373,980.8,269920.0
3374,981.0,270000.0
3375,981.0,270080.0
3376,981.0,270160.0
3377,981.0,270240.0
3378,981.0,270320.0
3379,981.0,270400.0
3380,981.0,270480.0
3381,981.1,270560.0
3382,981.1,270640.0
3383,981.1,270720.0
3384,981.1,270800.0
3385,981.1,270880.0
3386,981.1,270960.0
3387,981.2,271040.0
3388,981.2,271120.0
3389,981.2,271200.0
3390,981.2,271280.0
3391,981.2,271360.0
3392,981.2,271440.0
3393,981.2,271520.0
3394,981.2,271600.0
3395,981.2,271680.0
3396,981.2,271760.0
3397,981.2,271840.0
3398,981.2,271920.0
3399,981.3,272000.0
3400,981.3,272080.0
3401,981.4,272160.0
3402,981.4,272240.0
3403,981.4,272320.0
3404,981.4,272400.0
3405,981.4,272480.0
3406,981.4,272560.0
3407,981.4,272640.0
3408,981.4,272720.0
3409,981.4,272800.0
3410,981.4,272880.0
3411,981.4,272960.0
3412,981.4,273040.0
3413,981.4,273120.0
3414,981.4,273200.0
3415,981.5,273280.0
3416,981.5,273360.0
3417,981.6,273440.0
3418,981.6,273520.0
3419,981.6,273600.0
3420,981.7,273680.0
3421,981.7,273760.0
3422,981.8,273840.0
3423,981.9,273920.0
3424,982.0,274000.0
3425,982.0,274080.0
3426,982.0,274160.0
3427,982.0,274240.0
3428,982.0,274320.0
3429,982.0,274400.0
3430,982.0,274480.0
3431,982.0,274560.0
3432,982.0,274640.0
3433,982.0,274720.0
3434,982.0,274800.0
3435,982.0,274880.0
3436,982.0,274960.0
3437,982.0,275040.0
3438,982.1,275120.0
3439,982.2,275200.0
3440,982.2,275280.0
3441,982.3,275360.0
3442,982.4,275440.0
3443,982.4,275520.0
3444,982.4,275600.0
3445,982.5,275680.0
3446,982.5,275760.0
3447,982.5,275840.0
3448,982.5,275920.0
3449,982.5,276000.0
3450,982.5,276080.0
3451,982.5,276160.0
3452,982.5,276240.0
3453,982.6,276320.0
3454,982.6,276400.0
3455,982.7,276480.0
3456,982.8,276560.0
3457,982.8,276640.0
3458,982.9,276720.0
3459,982.9,276800.0
3460,983.0,276880.0
3461,983.0,276960.0
3462,983.0,277040.0
3463,983.0,277120.0
3464,983.0,277200.0
3465,983.1,277280.0
3466,983.1,277360.0
3467,983.1,277440.0
3468,983.1,277520.0
3469,983.1,277600.0
3470,983.1,277680.0
3471,983.1,277760.0
3472,983.1,277840.0
3473,983.1,277920.0
3474,983.1,278000.0
3475,983.1,278080.0
3476,983.1,278160.0
3477,983.1,278240.0
3478,983.1,278320.0
3479,983.1,278400.0
3480,983.1,278480.0
3481,983.2,278560.0
3482,983.2,278640.0
3483,983.2,278720.0
3484,983.2,278800.0
3485,983.2,278880.0
3486,983.2,278960.0
3487,983.2,279040.0
3488,983.3,279120.0
3489,983.3,279200.0
3490,983.3,279280.0
3491,983.4,279360.0
3492,983.4,279440.0
3493,983.4,279520.0
3494,983.4,279600.0
3495,983.4,279680.0
3496,983.4,279760.0
3497,983.4,279840.0
3498,983.4,279920.0
3499,983.4,280000.0
3500,983.4,280080.0
3501,983.4,280160.0
3502,983.4,280240.0
3503,983.4,280320.0
3504,983.4,280400.0
3505,983.4,280480.0
3506,983.4,280560.0
3507,983.4,280640.0
3508,983.4,280720.0
3509,983.4,280800.0
3510,983.4,280880.0
3511,983.4,280960.0
3512,983.4,281040.0
3513,983.4,281120.0
3514,983.4,281200.0
3515,983.4,281280.0
3516,983.4,281360.0
3517,983.4,281440.0
3518,983.4,281520.0
3519,983.4,281600.0
3520,983.4,281680.0
3521,983.4,281760.0
3522,983.5,281840.0
3523,983.6,281920.0
3524,983.6,282000.0
3525,983.6,282080.0
3526,983.6,282160.0
3527,983.6,282240.0
3528,983.6,282320.0
3529,983.6,282400.0
3530,983.6,282480.0
3531,983.7,282560.0
3532,983.7,282640.0
3533,983.7,282720.0
3534,983.8,282800.0
3535,983.8,282880.0
3536,983.8,282960.0
3537,983.8,283040.0
3538,983.8,283120.0
3539,983.8,283200.0
3540,983.8,283280.0
3541,983.8,283360.0
3542,983.8,283440.0
3543,983.8,283520.0
3544,983.8,283600.0
3545,983.8,283680.0
3546,984.0,283760.0
3547,984.0,283840.0
3548,984.0,283920.0
3549,984.0,284000.0
3550,984.0,284080.0
3551,984.1,284160.0
3552,984.1,284240.0
3553,984.1,284320.0
3554,984.1,284400.0
3555,984.1,284480.0
3556,984.1,284560.0
3557,984.1,284640.0
3558,984.1,284720.0
3559,984.1,284800.0
3560,984.1,284880.0
3561,984.1,284960.0
3562,984.1,285040.0
3563,984.1,285120.0
3564,984.1,285200.0
3565,984.2,285280.0
3566,984.2,285360.0
3567,984.2,285440.0
3568,984.2,285520.0
3569,984.2,285600.0
3570,984.2,285680.0
3571,984.3,285760.0
3572,984.3,285840.0
3573,984.5,285920.0
3574,984.5,286000.0
